Feature ID	Taxon	Confidence
0d15ffa1201cedcc0991ebee5561f05c	d__Eukaryota; p__Retaria; c__RAD_B; o__RAD_B; f__RAD_B; g__RAD_B	0.7255229088493507
818ddaeb944dde2b44d98999a2c163ca	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Lingulodinium; s__Lingulodinium_polyedrum	0.9890483030925395
702053360a6c7bdb5bb7255158ecebf0	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.8919226118779366
61bb2d584e8e80149ef3a2e1e77cf45c	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.837322474794531
4de7188123ae4513a197d887481dd703	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea	0.9300812408077936
0e91c4c7495e43ec7bfbd42ba033b85f	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	0.7833857858314712
1e4daa117e9ebae53b4a5cc7520f1885	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.8463108709539117
5001c0bd42703fd9391a826fa693da10	d__Eukaryota	0.9999999935428664
7ac9c2a5db793f5e8e17128dece8e07c	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.8183297028923138
6299fb1e8242dad95124ddec6e232b3f	d__Eukaryota	0.9999999970930725
d7b3bc86dfee496c9f011b25390a105a	d__Eukaryota	0.9999999921456739
a1151413588105064cb2d7a2d2527833	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.9538290690421088
9e54fab5bf36e1562fa87f77198f1fb9	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea	0.879074422690691
4b4baf4bbba7d39d59e4879b073ca631	d__Eukaryota	0.9999999999999689
4f3e0922aa1b0a46133e8ead66634dac	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	0.9999922342994103
21675f4ec8a0404f0b79303d2006ca3b	d__Eukaryota; p__Retaria; c__RAD_B; o__RAD_B; f__RAD_B; g__RAD_B; s__Spumellarian_radiolarian	0.8365131281909076
deb514ab1eed346a0434646b89582baf	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Lingulodinium; s__Lingulodinium_polyedrum	0.9592653371941846
a87851fdd32da8bf65dc0522f5ee8e3e	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.840721809982553
8271cf2e557a3051fe0365fcd45c565a	d__Eukaryota	0.9999999972657753
01168ee06bf142e4506141afdfdcc069	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Suessiaceae; g__Biecheleria	0.8720621030581741
9352bbdc43dbae911a865c9d0cdb9fcd	d__Eukaryota	0.9999999989390217
c97a0713904a43a2a7a6b1fd819fc693	d__Eukaryota	0.9999999995019668
adea5fb90f64eb6400c9d8b94ac00e11	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	0.8394792802630886
1c9a524b0224bdbfbcb6078ae6beb10b	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Suessiaceae; g__Biecheleria	0.7653859201015393
3a1c0d9725e259ce146218d5b6ee6793	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	0.9807886535091741
08fb4bcbbaee27d6da294d67093568a1	d__Eukaryota; p__Prymnesiophyceae	0.9450811063487051
6f23e226dae80a281491a01222b8bdce	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Suessiaceae; g__Biecheleria	0.9347188549771333
2629587100c0a51ff77796c32e7ade18	d__Eukaryota; p__Retaria; c__RAD_B; o__RAD_B; f__RAD_B; g__RAD_B	0.7410014521198711
7831c97d621ae4848afe33c39f5a79be	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales	0.8742984668649387
66b6a2bdb12e003ecbd1cee391f4f057	d__Eukaryota	0.9999999995628426
709765756f2595d4eff3c3f9bc0109c5	d__Eukaryota	0.9999998948159914
10a9f7da41ab4a7546ed614453abc6f3	d__Eukaryota; p__Prymnesiophyceae	0.7717676785660594
877a5493ff766cab822f806e77b7e1ab	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.8230023674878507
91d9ea95d32ae854a7e5d642aaf7eb89	d__Eukaryota	0.9999999978950924
b36b8b232cfdf4b48c89704b22d1b257	d__Eukaryota; p__Cercozoa; c__Thecofilosea	0.9068751949807706
24632af609ea227399dea216c89b7882	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Suessiaceae; g__Biecheleria	0.7022922102564856
22ea8e5bb5ed2b1d01c4f31b619bd6d1	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae	0.8145777361965169
31ff17a1551b3bafa6fdac1908b4edcc	d__Eukaryota	0.9999999956407215
b328ef6c7ac685037a9bde91e1b85136	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales	0.8125046377042803
95cb3759fbf11ddb35dc57d9e066be53	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	0.9999767864449334
53832a06e7e926bc52ee29157276f27c	d__Eukaryota; p__Retaria; c__Polycystinea; o__Spumellaria; f__Spumellaria; g__uncultured; s__uncultured_Rhizaria	0.961815410411783
68abb2de9edfff2d05e427adb285488e	d__Eukaryota; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__Oithona_sp.	0.9095037249364111
