Feature ID	Taxon	Confidence
60f00885f62f4189d014520e44b42c05	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	0.969657543083776
74777ff127d4b3187bb075b24eb8ff93	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales; g__Chrysochromulina; s__uncultured_eukaryote	0.9221111508662458
f7526bc2bf63e14ef814a4c2d5a17d21	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.9107493867735014
7e818f8fc2025fd22091c7886788982a	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.9997508666441695
f7c8f689927dd1b29904964059601c93	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Cryothecomonas	0.8620697325741998
8d56605ffabdc224a9920d69aacb1488	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	0.9197387030249263
133e8ab553b6ab837653201dd465535b	d__Eukaryota; p__Retaria; c__RAD_B; o__RAD_B; f__RAD_B; g__RAD_B; s__Spumellarian_radiolarian	0.77562636812979
0922c022d906ef604850cc3965026aad	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia; s__Guinardia_striata	0.9964413127004154
8a0fec3c8ad6f539bf13a77d54694ec4	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.9269364792853353
4ec6be695c1fd7290b05cb02dadea388	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Neoceratium	0.9998111036012297
f24dd9bc94c49b062ee7c19b77a98ce2	d__Eukaryota; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida	0.9999609241521599
acc7f84d2dbd38df6a00301fb50da468	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	0.9979827974976826
047571c725fbe457ad021b7640ecd9dc	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I	0.999267707380405
c864ee6e5204502db437a449d35a4cee	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Cryothecomonas	0.8601637263513766
353535d416cfb18cf52c86f1f21e323b	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales; g__Chrysochromulina; s__uncultured_eukaryote	0.8425446194796313
a6ebec659068b134ea4db5d53dc1b5bd	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_I; g__Syndiniales_Group_I; s__uncultured_eukaryote	0.7781243728727767
ccb8ae22fe49ea0c2bf9dec656e02aec	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales	0.8715840083337668
f3f0b57ed5944442928f46f330c0a314	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.7588822805711568
c52478eb1b8c5469f2c79ab0db6c8cb8	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea	0.8644086386881824
4f573e6cf9c659546c07c9934399610a	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea	0.8579484700754382
b3f0765ec06b0b2efdcf2ca2dc970130	d__Eukaryota	0.9999999935279165
3e9c94443facd9eb77e730ee053dcd20	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.9997204844227426
9e0a39fd5cab6c6bd24f35cc48c34956	d__Eukaryota	0.9999999853524099
161c9c0b3e1f35f674d54cfe2c6b55d8	d__Eukaryota	0.9999995096159611
0b5ecfb5ad5afd4533a511fbe016b786	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea	0.742625948662365
c57f9e06a88026bfd9a995f570ebccd7	d__Eukaryota	0.9999999772643953
47280987964bfc25ff1ebf799b7d2741	d__Eukaryota; p__Retaria; c__RAD_B; o__RAD_B; f__RAD_B; g__RAD_B; s__Spumellarian_radiolarian	0.8614746924854425
9f2857a139c66dd041ae646a0b8dd9e7	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea	0.9429457415782669
d24be160e3e9d49b09e4b9baa406162f	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Acineta; s__uncultured_marine	0.9886270459168396
f955066c7283fd240076dc4cdb5b30e1	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Neoceratium	0.998127283773921
ab73d7264e04e6a5fabae9e176462e27	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales; g__Amoebophrya; s__eukaryote_clone	0.8091516514255424
8749e5dde8bf3de22def970e41b3941b	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales	0.7518795600420254
d879b08fceb2a7e1d060e9e4c6916880	d__Eukaryota	0.9999999982590705
702d9255d677a5dafa7783c41ae1de0d	d__Eukaryota; p__Arthropoda; c__Maxillopoda; o__Calanoida; f__Calanoida; g__Calanoida; s__Paracalanus_parvus	0.9413274479239636
0cff748a7cad95b92019f96ecf79224f	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	0.7101637549835202
9011d036187037a910e76b47fa0999cb	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II	0.8193808362177257
4eb36310d0c3cd904bcdb784adce9b49	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Phyllopharyngea; g__Acineta; s__uncultured_marine	0.9835981093552099
c55912544e93606fb697b7c3409ac8e4	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales	0.9921495930167072
fb53201448798f59af554e6ca6c33ae8	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	0.7098643101090791
83812cc9fcb008588af75569a095da31	d__Eukaryota	0.9999999999999724
9626e722f3f07c9bc1eed8f9aa57235e	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	0.9654755787976963
2848c08f1fd2a0b41c2e92b679ba287d	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	0.9999823475236259
f484e0355297dc6a4a48d04449165133	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Lingulodinium; s__Lingulodinium_polyedrum	0.947431354291719
e910b5ccb871db431d5dc88925c0be30	d__Eukaryota	0.9999999034429067
91040bd8a624c7169488d841fc5045da	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Lingulodinium; s__Lingulodinium_polyedrum	0.9178609460764144
88f89e4fa9c0b15de559fb5c34f7b616	d__Eukaryota	0.9999999994175831
ce75c435cbec75f44f9118ca103ba2de	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Leptocylindrus; s__uncultured_stramenopile	0.9999801912903195
8a9cc2ca7eb90242c356f2e3aba4ad18	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Lingulodinium; s__Lingulodinium_polyedrum	0.9876183213954501
23b7c245c2f248aa8aad2145a8f729a1	d__Eukaryota	0.9999999993573996
488eeea9b5e8e2bed0dfbb2b6bee4405	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales	0.8496628129737357
62d4109f80e7a2ca4f8160e938a65ac7	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Suessiaceae; g__Biecheleria	0.8371373416682968
e67cec2c5f320ca070054c61fb1f19fa	d__Eukaryota; p__Diatomea; c__Coscinodiscophytina; o__Coscinodiscophytina; f__Rhizosolenids; g__Guinardia	0.7120542926097615
325ccf92fabd6e6d70e497e95504c01a	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.828875089261292
b9921d4ff40cb8bf74e5eed8bf575459	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gymnodiniphycidae; f__Suessiaceae	0.8672457648731253
f34d0ef713654c73e47ff981eb0b6897	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales	0.8029082677921133
cd9475968860b4c463285612ff0e6a3f	d__Eukaryota	0.9999998506658933
43d03fa51ea7a88028a95db7035923da	d__Eukaryota; p__Prymnesiophyceae; c__Prymnesiophyceae; o__Prymnesiales; f__Prymnesiales	0.8433968318274581
bdbfc1bc3896c41cc259c2037876ab10	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea	0.8541825367953155
1e0b314e48cf26a5ce94be37b5b394de	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Oligotrichia	0.9979971901382886
7e78773ef8a293ade813a779e67191f6	d__Eukaryota; p__Arthropoda	0.9150098075642428
c1c3898cbea7e5a55bbd8f3dba8d8844	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae; o__Gonyaulacales; f__Gonyaulacales; g__Neoceratium	0.7966772443096365
3116a5d47ceb6855fe2e1f847e3c598b	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II	0.9543245254717436
e0755543223957ee14ed7b9712ed2a9e	d__Eukaryota; p__Retaria; c__Polycystinea; o__Spumellaria; f__Spumellaria; g__uncultured; s__uncultured_Rhizaria	0.9557113261860408
55c438a6d8b7bdd44d47450afd10eafa	d__Eukaryota; p__Arthropoda; c__Maxillopoda; o__Cyclopoida; f__Cyclopoida; g__Cyclopoida; s__Oithona_sp.	0.9275400616784915
